WAVEHEIGHT,WAVEDFROM,WAVEPERIOD,LAT,LNG,TIME,SEANAME,RISK,CELLSYSID
2.3,北东北,7.6,13.75,116.75,2020-3-6 14:00,南海东南部,18.4,698
1.3,北东北,5.3,12.25,112.75,2020-3-6 14:00,南海西南部,10.4,741
1.3,北东北,5.3,12.25,113.25,2020-3-6 14:00,南海西南部,10.4,742
1.4,北东北,5.6,12.25,113.75,2020-3-6 14:00,南海西南部,11.2,743
1.2,东北,4.7,10.75,112.25,2020-3-6 14:00,南海西南部,9.6,787
1.2,北东北,4.6,10.75,112.75,2020-3-6 14:00,南海西南部,9.6,788
1.3,东北,4.8,9.25,110.75,2020-3-6 14:00,南海西南部,10.4,831
1.2,东北,4.7,9.25,111.25,2020-3-6 14:00,南海西南部,9.6,832
1.2,东北,4.6,9.25,111.75,2020-3-6 14:00,南海西南部,9.6,833
1.1,北东北,4.8,7.75,111.25,2020-3-6 14:00,南海西南部,8.8,876
0.3,东东北,3.8,7.75,111.75,2020-3-6 14:00,南海西南部,2.4,877
0.9,北东北,4.7,7.75,112.25,2020-3-6 14:00,南海西南部,7.2,878
0.9,北东北,4.6,7.75,112.75,2020-3-6 14:00,南海西南部,7.2,879
1,东北,4.5,5.75,111.25,2020-3-6 14:00,南海西南部,8,922
1,东北,4.6,5.75,111.75,2020-3-6 14:00,南海西南部,8,923
0.9,北东北,4.7,5.75,112.25,2020-3-6 14:00,南海西南部,7.2,924
0.3,北,3.8,34.75,124.75,2020-3-6 14:00,黄海南部,2.4,1182
0.3,北西北,3.8,34.75,125.25,2020-3-6 14:00,黄海南部,2.4,1183
0.3,北西北,3.8,34.75,125.75,2020-3-6 14:00,黄海南部,2.4,1184
0.7,北东北,5.1,31.75,125.25,2020-3-6 14:00,东海西北部,5.6,1661
0.7,北东北,5.4,31.75,125.75,2020-3-6 14:00,东海东北部,5.6,1662
0.7,北东北,5.5,31.75,126.25,2020-3-6 14:00,东海东北部,5.6,1663
1,北,6,29.27000046,128.75,2020-3-6 14:00,东海东南部,8,2018
1.1,北东北,5.6,29.25,125.25,2020-3-6 14:00,东海西南部,8.8,2011
1.1,北东北,5.6,29.25,125.75,2020-3-6 14:00,东海东南部,8.8,2012
1.6,北东北,6.1,26.25,125.75,2020-3-6 14:00,东海东南部,12.8,2533
1.5,北东北,6,26.25,126.25,2020-3-6 14:00,东海东南部,12,2534
1.7,东北,6.5,25.75,124.25,2020-3-6 14:00,台湾以东洋面,13.6,2621
1,东东北,5.9,17.25,107.25,2020-3-6 14:00,北部湾,8,17107C
2.4,北东北,7.4,17.25,119.25,2020-3-6 14:00,南海中东部,19.2,17119C
2,北,7.3,17.25,119.75,2020-3-6 14:00,南海中东部,16,17119D
1.2,东北,5.4,12.75,110.25,2020-3-6 14:00,南海西南部,9.6,12110A
1.9,北,7,12.75,119.25,2020-3-6 14:00,南海东南部,15.2,12119A
1.5,北,7.8,12.75,119.75,2020-3-6 14:00,南海东南部,12,12119B
2.3,东东北,6.6,18.25,111.25,2020-3-6 14:00,南海中西北部,18.4,518
2.4,东东北,6.8,18.25,111.75,2020-3-6 14:00,南海中西北部,19.2,519
2.5,东东北,6.9,18.25,112.25,2020-3-6 14:00,南海中西北部,20,520
2.3,东东北,6.9,17.25,111.75,2020-3-6 14:00,南海中西北部,18.4,563
2.4,东东北,7.1,17.25,112.25,2020-3-6 14:00,南海中西北部,19.2,564
2.5,东东北,7.2,17.25,112.75,2020-3-6 14:00,南海中西北部,20,565
2.6,东北,7.5,16.25,114.75,2020-3-6 14:00,南海中西北部,22,608
2.7,东北,7.4,16.25,115.25,2020-3-6 14:00,南海中西北部,24,609
2.8,东北,7.4,16.25,115.75,2020-3-6 14:00,南海中东部,26,610
1.5,东北,6.5,14.75,111.25,2020-3-6 14:00,南海中西北部,12,653
1.6,东北,6.8,14.75,111.75,2020-3-6 14:00,南海中西北部,12.8,654
1.8,东北,7,14.75,112.25,2020-3-6 14:00,南海中西北部,14.4,655
2.2,北东北,7.6,13.75,117.25,2020-3-6 14:00,南海东南部,17.6,699
2.2,北东北,7.9,13.75,117.75,2020-3-6 14:00,南海东南部,17.6,700
1.5,北东北,5.9,12.25,114.25,2020-3-6 14:00,南海西南部,12,744
1.6,北东北,6.2,12.25,114.75,2020-3-6 14:00,南海东南部,12.8,745
1.6,北东北,6.5,12.25,115.25,2020-3-6 14:00,南海东南部,12.8,746
1.1,北东北,4.6,10.75,113.25,2020-3-6 14:00,南海西南部,8.8,789
1.1,北东北,4.5,10.75,113.75,2020-3-6 14:00,南海西南部,8.8,790
0.8,北东北,3.9,10.75,114.25,2020-3-6 14:00,南海西南部,6.4,791
1.2,北东北,4.5,9.25,112.25,2020-3-6 14:00,南海西南部,9.6,834
1.1,北东北,4.2,9.25,112.75,2020-3-6 14:00,南海西南部,8.8,835
1,北东北,4.1,9.25,113.25,2020-3-6 14:00,南海西南部,8,836
0.9,北东北,3.7,9.25,113.75,2020-3-6 14:00,南海西南部,7.2,837
0.7,北东北,4.2,7.75,113.25,2020-3-6 14:00,南海西南部,5.6,880
0.8,北东北,4.3,7.75,113.75,2020-3-6 14:00,南海西南部,6.4,881
0.2,北,2.5,7.75,114.25,2020-3-6 14:00,南海西南部,1.6,882
0.9,北东北,4.6,5.75,112.75,2020-3-6 14:00,南海西南部,7.2,925
0.8,北东北,4.5,5.75,113.25,2020-3-6 14:00,南海西南部,6.4,926
0.7,北东北,4.5,5.75,113.75,2020-3-6 14:00,南海西南部,5.6,927
1.5,北东北,8,34.75,129.25,2020-3-6 14:00,东海东北部,12,1191
1.8,北东北,8.6,34.75,129.75,2020-3-6 14:00,东海东北部,14.4,1192
1.8,北东北,8.7,34.75,130.25,2020-3-6 14:00,东海东北部,14.4,1193
0.7,北东北,5.7,31.75,126.75,2020-3-6 14:00,东海东北部,5.6,1664
0.7,北东北,6.1,31.75,127.25,2020-3-6 14:00,东海东北部,5.6,1665
0.7,南东南,5.8,31.75,127.75,2020-3-6 14:00,东海东北部,5.6,1666
1.1,北东北,5.7,29.25,126.25,2020-3-6 14:00,东海东南部,8.8,2013
1,北东北,5.7,29.25,126.75,2020-3-6 14:00,东海东南部,8,2014
1,北,5.7,29.25,127.25,2020-3-6 14:00,东海东南部,8,2015
1.7,东北,6.5,25.75,124.75,2020-3-6 14:00,台湾以东洋面,13.6,2622
1.7,东北,6.3,25.75,125.25,2020-3-6 14:00,台湾以东洋面,13.6,2623
1.7,东北,6.3,25.75,125.75,2020-3-6 14:00,东海东南部,13.6,2624
1.3,北,6.4,17.25,120.25,2020-3-6 14:00,南海中东部,10.4,17120C
1.3,东东北,6.9,16.75,107.75,2020-3-6 14:00,北部湾,10.4,16107B
1.5,东东北,7,16.75,108.25,2020-3-6 14:00,北部湾,12,16108A
1,北西北,7.8,12.75,120.25,2020-3-6 14:00,南海东南部,8,12120A
0.3,西北,5.1,12.75,120.75,2020-3-6 14:00,,2.4,12120B
2.6,东东北,7,18.25,112.75,2020-3-6 14:00,南海中西北部,22,521
2.7,东东北,7,18.25,113.25,2020-3-6 14:00,南海中西北部,24,522
2.6,东东北,7.3,17.25,113.25,2020-3-6 14:00,南海中西北部,22,566
2.6,东北,7.3,17.25,113.75,2020-3-6 14:00,南海中西北部,22,567
2.6,东北,7.3,17.25,114.25,2020-3-6 14:00,南海中西北部,22,568
2.8,东北,7.3,16.25,116.25,2020-3-6 14:00,南海中东部,26,611
2.8,东北,7.3,16.25,116.75,2020-3-6 14:00,南海中东部,26,612
2.8,北东北,7.3,16.25,117.25,2020-3-6 14:00,南海中东部,26,613
1.8,东北,6.8,14.75,112.75,2020-3-6 14:00,南海中西北部,14.4,656
1.5,北东北,6.1,14.75,113.25,2020-3-6 14:00,南海中西北部,12,657
1.4,东北,5.7,14.75,113.75,2020-3-6 14:00,南海中西北部,11.2,658
2.2,北,8.1,13.75,118.25,2020-3-6 14:00,南海东南部,17.6,701
2.2,北,7.9,13.75,118.75,2020-3-6 14:00,南海东南部,17.6,702
1.3,东北,5.9,13.25,110.75,2020-3-6 14:00,南海西南部,10.4,703
1.7,北东北,6.6,12.25,115.75,2020-3-6 14:00,南海东南部,13.6,747
1.7,北,6.7,12.25,116.25,2020-3-6 14:00,南海东南部,13.6,748
1.7,北,6.8,12.25,116.75,2020-3-6 14:00,南海东南部,13.6,749
0.9,北东北,4.3,10.75,114.75,2020-3-6 14:00,南海东南部,7.2,792
1.1,北东北,5,10.75,115.25,2020-3-6 14:00,南海东南部,8.8,793
0.9,北东北,3.7,9.25,114.25,2020-3-6 14:00,南海西南部,7.2,838
1,北东北,4.1,9.25,114.75,2020-3-6 14:00,南海东南部,8,839
0.7,北东北,4.8,7.75,114.75,2020-3-6 14:00,南海东南部,5.6,883
0.7,北东北,4.6,7.75,115.25,2020-3-6 14:00,南海东南部,5.6,884
0.7,北东北,4.6,5.75,114.25,2020-3-6 14:00,南海西南部,5.6,928
1,北东北,4.8,5.25,110.75,2020-3-6 14:00,南海西南部,8,929
1.8,北东北,8.7,34.75,130.75,2020-3-6 14:00,,14.4,1194
0.4,北,3.8,34.25,124.25,2020-3-6 14:00,黄海南部,3.2,1261
0.5,北西北,4.6,31.75,128.25,2020-3-6 14:00,东海东北部,4,1667
0.4,西北,4,31.75,128.75,2020-3-6 14:00,东海东北部,3.2,1668
0.4,西北,4,31.75,129.25,2020-3-6 14:00,东海东北部,3.2,1669
1,北,5.8,29.25,127.75,2020-3-6 14:00,东海东南部,8,2016
1,北,5.9,29.25,128.25,2020-3-6 14:00,东海东南部,8,2017
1.7,东北,6.2,25.25,124.25,2020-3-6 14:00,台湾以东洋面,13.6,2721
1.7,东北,6.4,25.25,124.75,2020-3-6 14:00,台湾以东洋面,13.6,2722
1.8,东北,6.4,25.25,125.25,2020-3-6 14:00,台湾以东洋面,14.4,2723
1.6,东东北,6.9,16.75,108.75,2020-3-6 14:00,北部湾,12.8,16108B
2.2,北东北,7.7,16.75,119.25,2020-3-6 14:00,南海中东部,17.6,16119A
1.9,北,7.7,16.75,119.75,2020-3-6 14:00,南海中东部,15.2,16119B
1.1,东北,4.8,12.25,109.75,2020-3-6 14:00,南海西南部,8.8,12109D
1.1,东北,4.9,12.25,110.25,2020-3-6 14:00,南海西南部,8.8,12110C
1.8,北,6.6,12.25,118.75,2020-3-6 14:00,南海东南部,14.4,12118D
2.7,东东北,7,18.25,113.75,2020-3-6 14:00,南海中西北部,24,523
2.7,东东北,7.1,18.25,114.25,2020-3-6 14:00,南海中西北部,24,524
2.8,东东北,7.1,18.25,114.75,2020-3-6 14:00,南海中西北部,26,525
2.7,东北,7.3,17.25,114.75,2020-3-6 14:00,南海中西北部,24,569
2.8,东北,7.2,17.25,115.25,2020-3-6 14:00,南海中西北部,26,570
2.6,北东北,7.5,16.25,117.75,2020-3-6 14:00,南海中东部,22,614
2.5,北东北,7.7,16.25,118.25,2020-3-6 14:00,南海中东部,20,615
1.9,东北,6.9,14.75,114.25,2020-3-6 14:00,南海中西北部,15.2,659
2.3,东北,7.5,14.75,114.75,2020-3-6 14:00,南海中西北部,18.4,660
2.5,北东北,7.7,14.75,115.25,2020-3-6 14:00,南海中西北部,20,661
1.4,东北,6.2,13.25,111.25,2020-3-6 14:00,南海西南部,11.2,704
1.5,东北,6.2,13.25,111.75,2020-3-6 14:00,南海西南部,12,705
1.4,北东北,6.1,13.25,112.25,2020-3-6 14:00,南海西南部,11.2,706
1.7,北,6.8,12.25,117.25,2020-3-6 14:00,南海东南部,13.6,750
1.7,北,6.8,12.25,117.75,2020-3-6 14:00,南海东南部,13.6,751
0.9,北,4.9,10.75,0,2020-3-6 14:00,南海东南部,7.2,794
0.8,北,3.8,10.75,116.25,2020-3-6 14:00,南海东南部,6.4,795
0.7,北东北,3.7,10.75,116.75,2020-3-6 14:00,南海东南部,5.6,796
0.8,北东北,3.8,9.25,115.25,2020-3-6 14:00,南海东南部,6.4,840
0.6,北东北,3.3,9.25,115.75,2020-3-6 14:00,南海东南部,4.8,841
0.7,北东北,3.5,9.25,116.25,2020-3-6 14:00,南海东南部,5.6,842
1.3,东北,5,7.25,109.25,2020-3-6 14:00,南海西南部,10.4,885
1.2,东北,4.9,7.25,109.75,2020-3-6 14:00,南海西南部,9.6,886
1.2,东北,4.9,7.25,110.25,2020-3-6 14:00,南海西南部,9.6,887
1,北东北,4.6,5.25,111.25,2020-3-6 14:00,南海西南部,8,930
1,北东北,4.8,5.25,111.75,2020-3-6 14:00,南海西南部,8,931
0.9,北东北,4.8,5.25,112.25,2020-3-6 14:00,南海西南部,7.2,932
0.3,北,4.1,34.25,124.75,2020-3-6 14:00,黄海南部,2.4,1262
0.3,北西北,4.1,34.25,125.25,2020-3-6 14:00,黄海南部,2.4,1263
0.3,北西北,3.8,34.25,125.75,2020-3-6 14:00,东海东北部,2.4,1264
0.8,北东北,5.3,31.25,125.25,2020-3-6 14:00,东海西北部,6.4,1731
0.8,北东北,5.5,31.25,125.75,2020-3-6 14:00,东海东北部,6.4,1732
1,北,6,28.75,128.75,2020-3-6 14:00,东海东南部,8,2088
1.1,北东北,5.7,28.75,125.25,2020-3-6 14:00,东海西南部,8.8,2081
1.1,北东北,5.8,28.75,125.75,2020-3-6 14:00,东海东南部,8.8,2082
1.1,北东北,5.7,28.75,126.25,2020-3-6 14:00,东海东南部,8.8,2083
1.8,东北,6.3,25.25,125.75,2020-3-6 14:00,东海东南部,14.4,2724
2.3,东东北,6.3,21.25,121.25,2020-3-6 14:00,巴士海峡,18.4,21121C
2.5,东东北,6.6,21.25,121.75,2020-3-6 14:00,巴士海峡,20,21121D
1.3,东北,6.9,16.25,108.25,2020-3-6 14:00,北部湾,10.4,16108C
1.6,东东北,7.3,16.25,108.75,2020-3-6 14:00,北部湾,12.8,16108D
1.7,东东北,7,16.25,109.25,2020-3-6 14:00,北部湾,13.6,16109C
1.6,北,7.2,12.25,119.25,2020-3-6 14:00,南海东南部,12.8,12119C
0.1,北,1.2,12.25,119.75,2020-3-6 14:00,南海东南部,0.8,12119D
0.2,北西北,5.7,12.25,120.25,2020-3-6 14:00,南海东南部,1.6,12120C
0.4,西北,4.3,12.25,120.75,2020-3-6 14:00,,3.2,12120D
2.8,东东北,7.1,18.25,115.25,2020-3-6 14:00,南海中西北部,26,526
2.9,东北,7,18.25,115.75,2020-3-6 14:00,南海中东部,28,527
2.9,东北,6.9,18.25,116.25,2020-3-6 14:00,南海中东部,28,528
3,东北,6.9,18.25,116.75,2020-3-6 14:00,南海中东部,30,529
2.8,东北,7.1,17.25,115.75,2020-3-6 14:00,南海中东部,26,571
2.9,东北,7,17.25,116.25,2020-3-6 14:00,南海中东部,28,572
2.9,东北,7,17.25,116.75,2020-3-6 14:00,南海中东部,28,573
3,东北,6.9,17.25,117.25,2020-3-6 14:00,南海中东部,30,574
2.3,北东北,7.8,16.25,118.75,2020-3-6 14:00,南海中东部,18.4,616
1.6,东北,6.8,15.75,110.25,2020-3-6 14:00,北部湾,12.8,617
1.4,东北,6.3,15.75,110.75,2020-3-6 14:00,南海中西北部,11.2,618
1.2,东东北,5.8,15.75,111.25,2020-3-6 14:00,南海中西北部,9.6,619
2.5,北东北,7.8,14.75,115.75,2020-3-6 14:00,南海中东部,20,662
2.6,北东北,7.8,14.75,116.25,2020-3-6 14:00,南海中东部,22,663
2.5,北东北,7.8,14.75,116.75,2020-3-6 14:00,南海中东部,20,664
1.4,北东北,5.9,13.25,112.75,2020-3-6 14:00,南海西南部,11.2,707
1.3,北东北,5.6,13.25,113.25,2020-3-6 14:00,南海西南部,10.4,708
1.5,北东北,6,13.25,113.75,2020-3-6 14:00,南海西南部,12,709
1.8,北,6.8,12.25,118.25,2020-3-6 14:00,南海东南部,14.4,752
1.2,东北,4.9,11.75,110.75,2020-3-6 14:00,南海西南部,9.6,753
1.3,东北,5,11.75,111.25,2020-3-6 14:00,南海西南部,10.4,754
1,北,4.8,10.75,117.25,2020-3-6 14:00,南海东南部,8,797
0.8,北,4.7,10.75,117.75,2020-3-6 14:00,南海东南部,6.4,798
1.3,东北,4.6,10.25,110.75,2020-3-6 14:00,南海西南部,10.4,799
1.3,东北,4.6,10.25,111.25,2020-3-6 14:00,南海西南部,10.4,800
0.8,北东北,4,9.25,116.75,2020-3-6 14:00,南海东南部,6.4,843
1.4,东北,4.9,8.75,109.75,2020-3-6 14:00,南海西南部,11.2,844
1.3,东北,4.9,8.75,110.25,2020-3-6 14:00,南海西南部,10.4,845
1.1,东北,4.8,7.25,110.75,2020-3-6 14:00,南海西南部,8.8,888
0.9,东北,4.4,7.25,111.25,2020-3-6 14:00,南海西南部,7.2,889
0.9,东北,4.6,7.25,111.75,2020-3-6 14:00,南海西南部,7.2,890
0.8,北东北,4.7,5.25,112.75,2020-3-6 14:00,南海西南部,6.4,933
0.8,北东北,4.7,5.25,113.25,2020-3-6 14:00,南海西南部,6.4,934
0.9,北东北,5.2,4.75,111.25,2020-3-6 14:00,南海西南部,7.2,935
0.9,北东北,5,4.75,111.75,2020-3-6 14:00,南海西南部,7.2,936
0.6,东北,6.3,34.25,128.25,2020-3-6 14:00,东海东北部,4.8,1269
1.1,北东北,7.4,34.25,128.75,2020-3-6 14:00,东海东北部,8.8,1270
1.8,北东北,9.1,34.25,129.75,2020-3-6 14:00,东海东北部,14.4,1272
0.8,北东北,5.5,31.25,126.25,2020-3-6 14:00,东海东北部,6.4,1733
0.8,北东北,5.7,31.25,126.75,2020-3-6 14:00,东海东北部,6.4,1734
0.8,北东北,5.6,31.25,127.25,2020-3-6 14:00,东海东北部,6.4,1735
1.1,北,5.7,28.75,126.75,2020-3-6 14:00,东海东南部,8.8,2084
1.1,北,5.7,28.75,127.25,2020-3-6 14:00,东海东南部,8.8,2085
2.6,东东北,6,20.75,120.25,2020-3-6 14:00,南海东北部,22,20120A
2.5,东北,6,20.75,120.75,2020-3-6 14:00,巴士海峡,20,20120B
2.1,北,7.9,16.25,119.25,2020-3-6 14:00,南海中东部,16.8,16119C
1.4,北,7.3,16.25,119.75,2020-3-6 14:00,南海中东部,11.2,16119D
1,东北,4.2,11.75,109.25,2020-3-6 14:00,,8,11109A
1.1,东北,4.5,11.75,109.75,2020-3-6 14:00,南海西南部,8.8,11109B
0.5,东东北,3.9,9.75,119.25,2020-3-6 14:00,,4,09119A
0.8,东东北,3.9,9.75,119.75,2020-3-6 14:00,,6.4,09119B
1.3,东北,4.1,9.75,120.25,2020-3-6 14:00,,10.4,09120A
1.4,东北,5,7.75,108.25,2020-3-6 14:00,南海西南部,11.2,07108A
1.4,东北,4.9,7.75,108.75,2020-3-6 14:00,南海西南部,11.2,07108B
0.7,北东北,4.7,7.75,115.75,2020-3-6 14:00,南海东南部,5.6,07115B
0.8,北东北,4.9,7.75,116.25,2020-3-6 14:00,南海东南部,6.4,07116A
0.6,北,5,6.25,115.75,2020-3-6 14:00,南海东南部,4.8,06115D
1,东东北,4.7,5.75,104.25,2020-3-6 14:00,,8,05104A
1,东东北,4.8,5.75,104.75,2020-3-6 14:00,,8,05104B
0.8,北东北,4.2,4.75,113.75,2020-3-6 14:00,南海西南部,6.4,04113B
0.9,东北,4.7,4.25,104.25,2020-3-6 14:00,,7.2,04104C
0.8,北东北,4.9,2.75,109.25,2020-3-6 14:00,,6.4,02109A
0.8,北东北,4.8,2.75,109.75,2020-3-6 14:00,,6.4,02109B
0.8,北东北,4.9,2.75,110.25,2020-3-6 14:00,,6.4,02110A
1.4,北东北,4.1,9.75,120.75,2020-3-6 14:00,,11.2,09120B
0.5,东,2.6,9.25,106.25,2020-3-6 14:00,,4,09106C
1.1,东,4.2,9.25,106.75,2020-3-6 14:00,,8.8,09106D
0.7,北,4.6,7.75,116.75,2020-3-6 14:00,南海东南部,5.6,07116B
0.4,东北,3.5,7.75,117.25,2020-3-6 14:00,,3.2,07117A
1,东东北,4.9,5.75,105.25,2020-3-6 14:00,,8,05105A
1.1,东北,4.9,5.75,105.75,2020-3-6 14:00,,8.8,05105B
1.2,东北,5,5.75,106.25,2020-3-6 14:00,,9.6,05106A
1,东北,5.1,4.25,104.75,2020-3-6 14:00,,8,04104D
1,东北,5.3,4.25,105.25,2020-3-6 14:00,,8,04105C
1.1,东北,5.4,4.25,105.75,2020-3-6 14:00,,8.8,04105D
1.1,东北,5.7,4.25,106.25,2020-3-6 14:00,,8.8,04106C
0.8,北东北,4.8,2.75,110.75,2020-3-6 14:00,,6.4,02110B
0.5,北,4.8,2.75,111.25,2020-3-6 14:00,,4,02111A
1.2,东北,4.6,11.25,110.25,2020-3-6 14:00,南海西南部,9.6,11110C
1.2,北,5.8,11.25,118.25,2020-3-6 14:00,南海东南部,9.6,11118C
1.2,北,5.5,11.25,118.75,2020-3-6 14:00,南海东南部,9.6,11118D
1.4,东东北,4.7,9.25,107.25,2020-3-6 14:00,,11.2,09107C
1.4,东东北,4.8,9.25,107.75,2020-3-6 14:00,,11.2,09107D
1.4,东北,4.7,9.25,108.25,2020-3-6 14:00,,11.2,09108C
0.5,东北,3.4,7.75,117.75,2020-3-6 14:00,,4,07117B
1,东,4,7.25,104.25,2020-3-6 14:00,,8,07104C
1,东,4.1,7.25,104.75,2020-3-6 14:00,,8,07104D
1.3,东北,5.1,5.75,106.75,2020-3-6 14:00,,10.4,05106B
1.4,东北,5.2,5.75,107.25,2020-3-6 14:00,,11.2,05107A
1.4,东北,5.2,5.75,107.75,2020-3-6 14:00,南海西南部,11.2,05107B
1.1,东北,5.6,4.25,106.75,2020-3-6 14:00,,8.8,04106D
1,东北,5.2,4.25,107.25,2020-3-6 14:00,,8,04107C
1,北西北,5.5,11.25,119.25,2020-3-6 14:00,南海东南部,8,11119C
0.1,北西北,1.3,11.25,119.75,2020-3-6 14:00,,0.8,11119D
1.5,东北,4.7,9.25,108.75,2020-3-6 14:00,南海西南部,12,09108D
1.4,东北,4.8,9.25,109.25,2020-3-6 14:00,南海西南部,11.2,09109C
1.1,东东北,4.2,7.25,105.25,2020-3-6 14:00,,8.8,07105C
1.2,东东北,4.4,7.25,105.75,2020-3-6 14:00,,9.6,07105D
1.3,东东北,4.6,7.25,106.25,2020-3-6 14:00,,10.4,07106C
1.4,东北,5.2,5.75,108.25,2020-3-6 14:00,南海西南部,11.2,05108A
1.3,东北,5.2,5.75,108.75,2020-3-6 14:00,南海西南部,10.4,05108B
1.3,东北,5.2,5.75,109.25,2020-3-6 14:00,南海西南部,10.4,05109A
0.9,东北,4.7,4.25,107.75,2020-3-6 14:00,,7.2,04107D
0.4,东北,3.9,4.25,108.25,2020-3-6 14:00,南海西南部,3.2,04108C
1.1,北东北,5.3,4.25,108.75,2020-3-6 14:00,南海西南部,8.8,04108D
0.1,北,2,11.25,120.25,2020-3-6 14:00,,0.8,11120C
0.3,东北,1.8,11.25,120.75,2020-3-6 14:00,,2.4,11120D
1.6,北东北,4.4,11.25,121.25,2020-3-6 14:00,,12.8,11121C
0.8,北,4.1,9.25,117.25,2020-3-6 14:00,南海东南部,6.4,09117C
0.8,东南,3.1,8.75,104.25,2020-3-6 14:00,,6.4,08104A
0.3,东南,1.9,8.75,104.75,2020-3-6 14:00,,2.4,08104B
0.3,东东南,2.2,8.75,105.25,2020-3-6 14:00,,2.4,08105A
1.4,东东北,4.8,7.25,106.75,2020-3-6 14:00,,11.2,07106D
1.4,东北,4.9,7.25,107.25,2020-3-6 14:00,,11.2,07107C
1.4,东北,5.1,7.25,107.75,2020-3-6 14:00,南海西南部,11.2,07107D
1.2,东北,5.1,5.75,109.75,2020-3-6 14:00,南海西南部,9.6,05109B
0.7,北东北,4.8,5.75,114.75,2020-3-6 14:00,南海东南部,5.6,05114B
0.6,北,4.9,5.75,115.25,2020-3-6 14:00,南海东南部,4.8,05115A
1,北东北,5.3,4.25,109.25,2020-3-6 14:00,南海西南部,8,04109C
0.9,北东北,5.3,4.25,109.75,2020-3-6 14:00,南海西南部,7.2,04109D
0.9,北东北,5.5,4.25,110.25,2020-3-6 14:00,南海西南部,7.2,04110C
1.3,东,4.2,10.75,108.25,2020-3-6 14:00,,10.4,10108A
1.4,东东北,4.5,10.75,108.75,2020-3-6 14:00,,11.2,10108B
1.4,东北,4.6,10.75,109.25,2020-3-6 14:00,,11.2,10109A
1.3,东北,4.5,10.75,109.75,2020-3-6 14:00,南海西南部,10.4,10109B
0.6,东,2.7,8.75,105.75,2020-3-6 14:00,,4.8,08105B
0.4,东,2.2,8.75,106.25,2020-3-6 14:00,,3.2,08106A
0.4,东东北,2.8,8.75,106.75,2020-3-6 14:00,,3.2,08106B
1.4,东北,5.1,7.25,108.25,2020-3-6 14:00,南海西南部,11.2,07108C
1.4,东北,5.1,7.25,108.75,2020-3-6 14:00,南海西南部,11.2,07108D
0.7,北东北,5,7.25,115.75,2020-3-6 14:00,南海东南部,5.6,07115D
0.3,北,4,5.75,115.75,2020-3-6 14:00,,2.4,05115B
1,东东北,4.7,5.25,104.25,2020-3-6 14:00,,8,05104C
0.9,北东北,5.4,4.25,110.75,2020-3-6 14:00,南海西南部,7.2,04110D
0.7,北东北,4.6,4.25,113.25,2020-3-6 14:00,南海西南部,5.6,04113C
0.5,北,4.6,4.25,113.75,2020-3-6 14:00,南海西南部,4,04113D
1.3,东北,4.5,10.75,110.25,2020-3-6 14:00,南海西南部,10.4,10110A
0.9,北,5,10.75,118.25,2020-3-6 14:00,南海东南部,7.2,10118A
1.4,东东北,4.8,8.75,107.25,2020-3-6 14:00,,11.2,08107A
1.4,东东北,4.8,8.75,107.75,2020-3-6 14:00,,11.2,08107B
1.4,东北,4.8,8.75,108.25,2020-3-6 14:00,,11.2,08108A
0.7,北,5.2,7.25,116.25,2020-3-6 14:00,南海东南部,5.6,07116C
0.6,北,4.2,7.25,116.75,2020-3-6 14:00,,4.8,07116D
0.3,南西南,2.5,7.25,117.25,2020-3-6 14:00,,2.4,07117C
1,东北,4.9,5.25,104.75,2020-3-6 14:00,,8,05104D
1,东北,5.1,5.25,105.25,2020-3-6 14:00,,8,05105C
1.1,东北,5.2,5.25,105.75,2020-3-6 14:00,,8.8,05105D
1.2,东北,5.3,5.25,106.25,2020-3-6 14:00,,9.6,05106C
1,东北,5.4,3.75,106.75,2020-3-6 14:00,,8,03106B
0.8,北东北,4.7,3.75,107.25,2020-3-6 14:00,,6.4,03107A
0.4,北,3.5,3.75,107.75,2020-3-6 14:00,,3.2,03107B
0.9,北,4.6,10.75,118.75,2020-3-6 14:00,南海东南部,7.2,10118B
0,北,1,10.75,119.75,2020-3-6 14:00,,0,10119B
0.2,北西北,1.5,10.75,120.25,2020-3-6 14:00,,1.6,10120A
1.5,东北,4.9,8.75,108.75,2020-3-6 14:00,南海西南部,12,08108B
1.4,东北,4.9,8.75,109.25,2020-3-6 14:00,南海西南部,11.2,08109A
0.8,北东北,4.3,8.75,116.75,2020-3-6 14:00,南海东南部,6.4,08116B
0.6,北,3.1,7.25,117.75,2020-3-6 14:00,,4.8,07117D
1,东东北,4.2,6.75,104.25,2020-3-6 14:00,,8,06104A
1,东东北,4.3,6.75,104.75,2020-3-6 14:00,,8,06104B
1.2,东北,5.3,5.25,106.75,2020-3-6 14:00,,9.6,05106D
1.3,东北,5.4,5.25,107.25,2020-3-6 14:00,,10.4,05107C
1.2,东北,5.5,5.25,107.75,2020-3-6 14:00,,9.6,05107D
1,北东北,5.8,3.75,108.75,2020-3-6 14:00,,8,03108B
0.9,北东北,5.6,3.75,109.25,2020-3-6 14:00,南海西南部,7.2,03109A
0.9,北东北,5.4,3.75,109.75,2020-3-6 14:00,南海西南部,7.2,03109B
0.3,北东北,1.6,10.75,120.75,2020-3-6 14:00,,2.4,10120B
1.4,北东北,4.2,10.75,121.25,2020-3-6 14:00,,11.2,10121A
1.2,东,4.1,10.25,107.25,2020-3-6 14:00,,9.6,10107C
